2023-02-13 13:18:50,069 - INFO - 122
2023-02-13 13:18:51,070 - INFO - 123
2023-02-13 13:18:52,072 - INFO - 124
2023-02-13 13:18:53,074 - INFO - 125
2023-02-13 13:18:54,075 - INFO - 126
2023-02-13 13:18:55,076 - INFO - 127
2023-02-13 13:18:56,077 - INFO - 128
2023-02-13 13:18:57,078 - INFO - 129
2023-02-13 13:18:58,080 - INFO - 130
2023-02-13 13:18:59,081 - INFO - 131
2023-02-13 13:19:00,082 - INFO - 132
2023-02-13 13:19:01,083 - INFO - 133
2023-02-13 13:19:02,085 - INFO - 134
2023-02-13 13:19:03,086 - INFO - 135
2023-02-13 13:19:04,087 - INFO - 136
2023-02-13 13:19:05,089 - INFO - 137
2023-02-13 13:19:06,090 - INFO - 138
2023-02-13 13:19:07,091 - INFO - 139
2023-02-13 13:19:08,093 - INFO - 140
2023-02-13 13:19:09,094 - INFO - 141
2023-02-13 13:19:10,095 - INFO - 142
2023-02-13 13:19:11,097 - INFO - 143
2023-02-13 13:19:12,098 - INFO - 144
2023-02-13 13:19:13,100 - INFO - 145
2023-02-13 13:19:14,101 - INFO - 146
2023-02-13 13:19:15,102 - INFO - 147
2023-02-13 13:19:16,103 - INFO - 148
2023-02-13 13:19:17,105 - INFO - 149
2023-02-13 13:19:18,106 - INFO - 150
2023-02-13 13:19:19,107 - INFO - 151
2023-02-13 13:19:20,109 - INFO - 152
2023-02-13 13:19:21,110 - INFO - 153
2023-02-13 13:19:22,111 - INFO - 154
2023-02-13 13:19:23,113 - INFO - 155
2023-02-13 13:19:24,114 - INFO - 156
2023-02-13 13:19:25,116 - INFO - 157
2023-02-13 13:19:26,117 - INFO - 158
2023-02-13 13:19:27,118 - INFO - 159
2023-02-13 13:19:28,119 - INFO - 160
2023-02-13 13:19:29,121 - INFO - 161
2023-02-13 13:19:30,122 - INFO - 162
2023-02-13 13:19:31,123 - INFO - 163
2023-02-13 13:19:32,125 - INFO - 164
2023-02-13 13:19:33,126 - INFO - 165
2023-02-13 13:19:34,127 - INFO - 166
2023-02-13 13:19:35,129 - INFO - 167
2023-02-13 13:19:36,130 - INFO - 168
2023-02-13 13:19:37,131 - INFO - 169
2023-02-13 13:19:38,133 - INFO - 170
2023-02-13 13:19:39,134 - INFO - 171
2023-02-13 13:19:40,135 - INFO - 172
2023-02-13 13:19:41,137 - INFO - 173
2023-02-13 13:19:42,138 - INFO - 174
2023-02-13 13:19:43,140 - INFO - 175
2023-02-13 13:19:44,141 - INFO - 176
2023-02-13 13:19:45,143 - INFO - 177
2023-02-13 13:19:46,144 - INFO - 178
2023-02-13 13:19:47,145 - INFO - 179
2023-02-13 13:19:48,147 - INFO - 180
2023-02-13 13:19:49,147 - INFO - 181
2023-02-13 13:19:50,149 - INFO - 182
2023-02-13 13:19:51,150 - INFO - 183
2023-02-13 13:19:52,151 - INFO - 184
2023-02-13 13:19:53,153 - INFO - 185
2023-02-13 13:19:54,154 - INFO - 186
2023-02-13 13:19:55,156 - INFO - 187
2023-02-13 13:19:56,157 - INFO - 188
2023-02-13 13:19:57,158 - INFO - 189
2023-02-13 13:19:58,160 - INFO - 190
2023-02-13 13:19:59,161 - INFO - 191
2023-02-13 13:20:00,162 - INFO - 192
2023-02-13 13:20:01,163 - INFO - 193
2023-02-13 13:20:02,165 - INFO - 194
2023-02-13 13:20:03,166 - INFO - 195
2023-02-13 13:20:04,167 - INFO - 196
2023-02-13 13:20:05,169 - INFO - 197
2023-02-13 13:20:06,170 - INFO - 198
2023-02-13 13:20:07,171 - INFO - 199
2023-02-13 13:20:08,173 - INFO - 200
2023-02-13 13:20:09,174 - INFO - 201
2023-02-13 13:20:10,176 - INFO - 202
2023-02-13 13:20:11,177 - INFO - 203
2023-02-13 13:20:12,178 - INFO - 204
2023-02-13 13:20:13,179 - INFO - 205
2023-02-13 13:20:14,181 - INFO - 206
2023-02-13 13:20:15,182 - INFO - 207
2023-02-13 13:20:16,184 - INFO - 208
2023-02-13 13:20:17,185 - INFO - 209
2023-02-13 13:20:18,186 - INFO - 210
2023-02-13 13:20:19,187 - INFO - 211
2023-02-13 13:20:20,189 - INFO - 212
2023-02-13 13:20:21,190 - INFO - 213
2023-02-13 13:20:22,191 - INFO - 214
2023-02-13 13:20:23,193 - INFO - 215
2023-02-13 13:20:24,194 - INFO - 216
2023-02-13 13:20:25,195 - INFO - 217
2023-02-13 13:20:26,197 - INFO - 218
2023-02-13 13:20:27,198 - INFO - 219
2023-02-13 13:20:28,199 - INFO - 220
2023-02-13 13:20:29,201 - INFO - 221
2023-02-13 13:20:30,202 - INFO - 222
2023-02-13 13:20:31,204 - INFO - 223
2023-02-13 13:20:32,205 - INFO - 224
2023-02-13 13:20:33,206 - INFO - 225
2023-02-13 13:20:34,207 - INFO - 226
2023-02-13 13:20:35,209 - INFO - 227
2023-02-13 13:20:36,210 - INFO - 228
2023-02-13 13:20:37,211 - INFO - 229
2023-02-13 13:20:38,213 - INFO - 230
2023-02-13 13:20:39,214 - INFO - 231
2023-02-13 13:20:40,215 - INFO - 232
2023-02-13 13:20:41,217 - INFO - 233
2023-02-13 13:20:42,218 - INFO - 234
2023-02-13 13:20:43,220 - INFO - 235
2023-02-13 13:20:44,221 - INFO - 236
2023-02-13 13:20:45,222 - INFO - 237
2023-02-13 13:20:46,223 - INFO - 238
2023-02-13 13:20:47,225 - INFO - 239
2023-02-13 13:20:48,226 - INFO - 240
2023-02-13 13:20:49,227 - INFO - 241
2023-02-13 13:20:50,229 - INFO - 242
2023-02-13 13:20:51,230 - INFO - 243
2023-02-13 13:20:52,231 - INFO - 244
2023-02-13 13:20:53,233 - INFO - 245
2023-02-13 13:20:54,234 - INFO - 246
2023-02-13 13:20:55,235 - INFO - 247
2023-02-13 13:20:56,237 - INFO - 248
2023-02-13 13:20:57,238 - INFO - 249
2023-02-13 13:20:58,239 - INFO - 250
2023-02-13 13:20:59,241 - INFO - 251
2023-02-13 13:21:00,242 - INFO - 252
2023-02-13 13:21:01,243 - INFO - 253
2023-02-13 13:21:02,245 - INFO - 254
2023-02-13 13:21:03,247 - INFO - 255
2023-02-13 13:21:04,247 - INFO - 256
2023-02-13 13:21:05,249 - INFO - 257
2023-02-13 13:21:06,250 - INFO - 258
2023-02-13 13:21:07,252 - INFO - 259
2023-02-13 13:21:08,253 - INFO - 260
2023-02-13 13:21:09,255 - INFO - 261
2023-02-13 13:21:10,256 - INFO - 262
2023-02-13 13:21:11,257 - INFO - 263
2023-02-13 13:21:12,259 - INFO - 264
2023-02-13 13:21:13,259 - INFO - 265
2023-02-13 13:21:14,261 - INFO - 266
2023-02-13 13:21:15,262 - INFO - 267
2023-02-13 13:21:16,263 - INFO - 268
2023-02-13 13:21:17,265 - INFO - 269
2023-02-13 13:21:18,266 - INFO - 270
2023-02-13 13:21:19,268 - INFO - 271
2023-02-13 13:21:20,269 - INFO - 272
2023-02-13 13:21:21,281 - INFO - 273
2023-02-13 13:21:22,282 - INFO - 274
2023-02-13 13:21:23,283 - INFO - 275
2023-02-13 13:21:24,285 - INFO - 276
2023-02-13 13:21:25,286 - INFO - 277
2023-02-13 13:21:26,287 - INFO - 278
2023-02-13 13:21:27,289 - INFO - 279
2023-02-13 13:21:28,290 - INFO - 280
2023-02-13 13:21:29,292 - INFO - 281
2023-02-13 13:21:30,293 - INFO - 282
2023-02-13 13:21:31,295 - INFO - 283
2023-02-13 13:21:32,295 - INFO - 284
2023-02-13 13:21:33,297 - INFO - 285
2023-02-13 13:21:34,298 - INFO - 286
2023-02-13 13:21:35,299 - INFO - 287
2023-02-13 13:21:36,301 - INFO - 288
2023-02-13 13:21:37,302 - INFO - 289
2023-02-13 13:21:38,303 - INFO - 290
2023-02-13 13:21:39,305 - INFO - 291
2023-02-13 13:21:40,306 - INFO - 292
2023-02-13 13:21:41,307 - INFO - 293
2023-02-13 13:21:42,309 - INFO - 294
2023-02-13 13:21:43,310 - INFO - 295
2023-02-13 13:21:44,311 - INFO - 296
2023-02-13 13:21:45,313 - INFO - 297
2023-02-13 13:21:46,313 - INFO - 298
2023-02-13 13:21:47,315 - INFO - 299
2023-02-13 13:21:48,316 - INFO - 300
2023-02-13 13:21:49,317 - INFO - 301
2023-02-13 13:21:50,319 - INFO - 302
2023-02-13 13:21:51,319 - INFO - 303
2023-02-13 13:21:52,321 - INFO - 304
2023-02-13 13:21:53,322 - INFO - 305
2023-02-13 13:21:54,324 - INFO - 306
2023-02-13 13:21:55,325 - INFO - 307
2023-02-13 13:21:56,326 - INFO - 308
2023-02-13 13:21:57,327 - INFO - 309
2023-02-13 13:21:58,329 - INFO - 310
2023-02-13 13:21:59,330 - INFO - 311
2023-02-13 13:22:00,331 - INFO - 312
2023-02-13 13:22:01,333 - INFO - 313
